0	0	6.24237e+09
1	0.000585938	1.77432e+07
2	0.00117188	4.35123e+06
3	0.00175781	3.59871e+06
4	0.00234375	3.08869e+06
5	0.00292969	2.86363e+06
6	0.00351563	2.6705e+06
7	0.00410156	2.47057e+06
8	0.0046875	2.08086e+06
9	0.00527344	1.84335e+06
10	0.00585938	2.37043e+06
11	0.00644531	2.51904e+06
12	0.00703125	2.36049e+06
13	0.00761719	2.32353e+06
14	0.00820313	1.90173e+06
15	0.00878906	2.46264e+06
16	0.009375	2.34009e+06
17	0.00996094	2.31703e+06
18	0.0105469	2.13513e+06
19	0.0111328	1.65761e+06
20	0.0117188	1.77112e+06
21	0.0123047	1.8444e+06
22	0.0128906	1.85929e+06
23	0.0134766	1.52117e+06
24	0.0140625	1.39866e+06
25	0.0146484	1.19669e+06
26	0.0152344	1.33876e+06
27	0.0158203	1.27115e+06
28	0.0164063	1.0794e+06
29	0.0169922	1.04872e+06
30	0.0175781	1.0241e+06
31	0.0181641	1.0242e+06
32	0.01875	840713
33	0.0193359	892521
34	0.0199219	782351
35	0.0205078	913121
36	0.0210938	806678
37	0.0216797	748280
38	0.0222656	694332
39	0.0228516	740107
40	0.0234375	676173
41	0.0240234	673198
42	0.0246094	705708
43	0.0251953	639554
44	0.0257813	615962
45	0.0263672	633931
46	0.0269531	655307
47	0.0275391	592605
48	0.028125	559599
49	0.0287109	554340
50	0.0292969	519823
51	0.0298828	486951
52	0.0304688	493196
53	0.0310547	466070
54	0.0316406	475584
55	0.0322266	479553
56	0.0328125	471828
57	0.0333984	497632
58	0.0339844	461375
59	0.0345703	484698
60	0.0351563	499088
61	0.0357422	496272
62	0.0363281	494853
63	0.0369141	471211
64	0.0375	489290
65	0.0380859	510823
66	0.0386719	490040
67	0.0392578	478016
68	0.0398438	454179
69	0.0404297	471162
70	0.0410156	452647
71	0.0416016	436282
72	0.0421875	452876
73	0.0427734	453074
74	0.0433594	446930
75	0.0439453	475248
76	0.0445313	443386
77	0.0451172	412723
78	0.0457031	410010
79	0.0462891	411029
80	0.046875	425267
81	0.0474609	417593
82	0.0480469	456315
83	0.0486328	481747
84	0.0492188	573543
85	0.0498047	577192
86	0.0503906	619104
87	0.0509766	594180
88	0.0515625	516246
89	0.0521484	433157
90	0.0527344	434570
91	0.0533203	361440
92	0.0539063	390818
93	0.0544922	394057
94	0.0550781	399070
95	0.0556641	438386
96	0.05625	446451
97	0.0568359	442398
98	0.0574219	418857
99	0.0580078	405448
100	0.0585938	373797
101	0.0591797	358451
102	0.0597656	361446
103	0.0603516	381876
104	0.0609375	378745
105	0.0615234	408542
106	0.0621094	486838
107	0.0626953	527749
108	0.0632813	486363
109	0.0638672	474627
110	0.0644531	421056
111	0.0650391	391458
112	0.065625	368601
113	0.0662109	353591
114	0.0667969	361847
115	0.0673828	352555
116	0.0679688	313746
117	0.0685547	314392
118	0.0691406	307521
119	0.0697266	323778
120	0.0703125	339637
121	0.0708984	348184
122	0.0714844	373620
123	0.0720703	360934
124	0.0726563	350361
125	0.0732422	332630
126	0.0738281	343540
127	0.0744141	348261
128	0.075	395599
129	0.0755859	452843
130	0.0761719	473294
131	0.0767578	434024
132	0.0773438	364691
133	0.0779297	340020
134	0.0785156	313888
135	0.0791016	336321
136	0.0796875	413501
137	0.0802734	494272
138	0.0808594	491517
139	0.0814453	446919
140	0.0820313	364731
141	0.0826172	323059
142	0.0832031	294258
143	0.0837891	295393
144	0.084375	290527
145	0.0849609	260952
146	0.0855469	286709
147	0.0861328	274964
148	0.0867188	273193
149	0.0873047	270841
150	0.0878906	302247
151	0.0884766	301443
152	0.0890625	330048
153	0.0896484	330475
154	0.0902344	352541
155	0.0908203	405346
156	0.0914063	405583
157	0.0919922	331971
158	0.0925781	250616
159	0.0931641	206254
160	0.09375	178086
161	0.0943359	176580
162	0.0949219	167480
163	0.0955078	142041
164	0.0960938	103048
165	0.0966797	64176.9
166	0.0972656	38379.6
167	0.0978516	25059.9
168	0.0984375	13283.4
169	0.0990234	4537.06
170	0.0996094	334.025
171	0.100195	0.463258
172	0.100781	0.574429
173	0.101367	0.493175
174	0.101953	0.540024
175	0.102539	0.47115
176	0.103125	0.630041
177	0.103711	0.490519
178	0.104297	0.516745
179	0.104883	0.454568
180	0.105469	0.535444
181	0.106055	0.473898
182	0.106641	0.54367
183	0.107227	0.488687
184	0.107813	0.640113
185	0.108398	0.468285
186	0.108984	0.500598
187	0.10957	0.466755
188	0.110156	0.570535
189	0.110742	0.483348
190	0.111328	0.51811
191	0.111914	0.498053
192	0.1125	0.926925
193	0.113086	0.542549
194	0.113672	0.546437
195	0.114258	0.520155
196	0.114844	0.639709
197	0.11543	0.502307
198	0.116016	0.507974
199	0.116602	0.484895
200	0.117188	0.584622
201	0.117773	0.498934
202	0.118359	0.544789
203	0.118945	0.475515
204	0.119531	0.540121
205	0.120117	0.484134
206	0.120703	0.520023
207	0.121289	0.470691
208	0.121875	0.602931
209	0.122461	0.503057
210	0.123047	0.539629
211	0.123633	0.468715
212	0.124219	0.590806
213	0.124805	0.491323
214	0.125391	0.510081
215	0.125977	0.623504
216	0.126563	0.489655
217	0.127148	0.494491
218	0.127734	0.570282
219	0.12832	0.46572
220	0.128906	0.541717
221	0.129492	0.496405
222	0.130078	0.469422
223	0.130664	0.469937
224	0.13125	0.663503
225	0.131836	0.531296
226	0.132422	0.522847
227	0.133008	0.471885
228	0.133594	0.498858
229	0.13418	0.466601
230	0.134766	0.482617
231	0.135352	0.501057
232	0.135938	0.597696
233	0.136523	0.459985
234	0.137109	0.504635
235	0.137695	0.450396
236	0.138281	0.556341
237	0.138867	0.498693
238	0.139453	0.489093
239	0.140039	0.499144
240	0.140625	0.567158
241	0.141211	0.537313
242	0.141797	0.473881
243	0.142383	0.478509
244	0.142969	0.582566
245	0.143555	0.472072
246	0.144141	0.504602
247	0.144727	0.560019
248	0.145313	0.505305
249	0.145898	0.472804
250	0.146484	0.48762
251	0.14707	0.485223
252	0.147656	0.493235
253	0.148242	0.498126
254	0.148828	0.481799
255	0.149414	0.473344
256	0.15	0.624192
257	0.150586	0.56207
258	0.151172	0.521878
259	0.151758	0.515244
260	0.152344	0.606453
261	0.15293	0.52724
262	0.153516	0.513146
263	0.154102	0.540195
264	0.154688	0.582382
265	0.155273	0.554408
266	0.155859	0.514593
267	0.156445	0.468413
268	0.157031	0.51772
269	0.157617	0.462753
270	0.158203	0.499901
271	0.158789	0.511577
272	0.159375	0.576028
273	0.159961	0.475641
274	0.160547	0.467565
275	0.161133	0.512516
276	0.161719	0.519441
277	0.162305	0.483123
278	0.162891	0.486205
279	0.163477	0.495536
280	0.164063	0.54394
281	0.164648	0.530158
282	0.165234	0.46674
283	0.16582	0.485489
284	0.166406	0.603057
285	0.166992	0.480444
286	0.167578	0.478265
287	0.168164	0.453944
288	0.16875	0.556447
289	0.169336	0.480522
290	0.169922	0.519075
291	0.170508	0.49658
292	0.171094	0.516978
293	0.17168	0.44632
294	0.172266	0.489642
295	0.172852	0.463958
296	0.173438	0.569784
297	0.174023	0.472292
298	0.174609	0.477279
299	0.175195	0.478765
300	0.175781	0.53029
301	0.176367	0.511329
302	0.176953	0.471264
303	0.177539	0.46657
304	0.178125	0.545931
305	0.178711	0.493402
306	0.179297	0.498396
307	0.179883	0.492817
308	0.180469	0.522354
309	0.181055	0.51045
310	0.181641	0.510998
311	0.182227	0.485602
312	0.182813	0.532866
313	0.183398	0.492104
314	0.183984	0.489866
315	0.18457	0.491069
316	0.185156	0.505874
317	0.185742	0.485629
318	0.186328	0.467192
319	0.186914	0.491108
320	0.1875	0.625942
321	0.188086	0.521322
322	0.188672	0.487501
323	0.189258	0.514842
324	0.189844	0.558038
325	0.19043	0.489292
326	0.191016	0.508154
327	0.191602	0.46738
328	0.192188	0.535796
329	0.192773	0.493965
330	0.193359	0.501091
331	0.193945	0.50471
332	0.194531	0.552602
333	0.195117	0.476258
334	0.195703	0.502652
335	0.196289	0.447926
336	0.196875	0.64462
337	0.197461	0.509199
338	0.198047	0.518108
339	0.198633	0.485885
340	0.199219	0.496922
341	0.199805	0.481045
342	0.200391	0.508027
343	0.200977	0.464766
344	0.201563	0.573789
345	0.202148	0.471592
346	0.202734	0.497346
347	0.20332	0.471003
348	0.203906	0.514684
349	0.204492	0.454468
350	0.205078	0.489715
351	0.205664	0.457666
352	0.20625	0.639105
353	0.206836	0.496373
354	0.207422	0.482288
355	0.208008	0.48299
356	0.208594	0.479907
357	0.20918	0.490801
358	0.209766	0.484151
359	0.210352	0.458601
360	0.210938	0.519778
361	0.211523	0.490087
362	0.212109	0.489625
363	0.212695	0.489644
364	0.213281	0.48422
365	0.213867	0.465947
366	0.214453	0.490797
367	0.215039	0.503091
368	0.215625	0.543871
369	0.216211	0.484577
370	0.216797	0.514242
371	0.217383	0.497133
372	0.217969	0.508931
373	0.218555	0.48908
374	0.219141	0.515213
375	0.219727	0.471101
376	0.220313	0.51883
377	0.220898	0.479671
378	0.221484	0.474271
379	0.22207	0.460208
380	0.222656	0.484533
381	0.223242	0.464162
382	0.223828	0.486678
383	0.224414	0.467376
384	0.225	0.805271
385	0.225586	0.509141
386	0.226172	0.539389
387	0.226758	0.491506
388	0.227344	0.510561
389	0.22793	0.481767
390	0.228516	0.514211
391	0.229102	0.500824
392	0.229688	0.560497
393	0.230273	0.506555
394	0.230859	0.500163
395	0.231445	0.48683
396	0.232031	0.490859
397	0.232617	0.493899
398	0.233203	0.507094
399	0.233789	0.496395
400	0.234375	0.719705
401	0.234961	0.47218
402	0.235547	0.505129
403	0.236133	0.489736
404	0.236719	0.532579
405	0.237305	0.476701
406	0.237891	0.483118
407	0.238477	0.455578
408	0.239063	0.53644
409	0.239648	0.48065
410	0.240234	0.491479
411	0.24082	0.456149
412	0.241406	0.509678
413	0.241992	0.469975
414	0.242578	0.470894
415	0.243164	0.472395
416	0.24375	0.697739
417	0.244336	0.498653
418	0.244922	0.518534
419	0.245508	0.493789
420	0.246094	0.520029
421	0.24668	0.477718
422	0.247266	0.495336
423	0.247852	0.462328
424	0.248438	0.52831
425	0.249023	0.492165
426	0.249609	0.523016
427	0.250195	0.48787
428	0.250781	0.515872
429	0.251367	0.486622
430	0.251953	0.506995
431	0.252539	0.529505
432	0.253125	0.513359
433	0.253711	0.47535
434	0.254297	0.489004
435	0.254883	0.48034
436	0.255469	0.51297
437	0.256055	0.498287
438	0.256641	0.451033
439	0.257227	0.460012
440	0.257813	0.563932
441	0.258398	0.489576
442	0.258984	0.486175
443	0.25957	0.470765
444	0.260156	0.49366
445	0.260742	0.460977
446	0.261328	0.485279
447	0.261914	0.489508
448	0.2625	0.69072
449	0.263086	0.523607
450	0.263672	0.505095
451	0.264258	0.486627
452	0.264844	0.526386
453	0.26543	0.492823
454	0.266016	0.494439
455	0.266602	0.491459
456	0.267188	0.563403
457	0.267773	0.489615
458	0.268359	0.472275
459	0.268945	0.472781
460	0.269531	0.488203
461	0.270117	0.464546
462	0.270703	0.476666
463	0.271289	0.504458
464	0.271875	0.605411
465	0.272461	0.484565
466	0.273047	0.521609
467	0.273633	0.493129
468	0.274219	0.496737
469	0.274805	0.495986
470	0.275391	0.473546
471	0.275977	0.442813
472	0.276563	0.522858
473	0.277148	0.474147
474	0.277734	0.509989
475	0.27832	0.467784
476	0.278906	0.498063
477	0.279492	0.477141
478	0.280078	0.472639
479	0.280664	0.464788
480	0.28125	0.58935
481	0.281836	0.499915
482	0.282422	0.500705
483	0.283008	0.500313
484	0.283594	0.495032
485	0.28418	0.469592
486	0.284766	0.497052
487	0.285352	0.485652
488	0.285938	0.539147
489	0.286523	0.511928
490	0.287109	0.469727
491	0.287695	0.473654
492	0.288281	0.522192
493	0.288867	0.472296
494	0.289453	0.475213
495	0.290039	0.513236
496	0.290625	0.511026
497	0.291211	0.46635
498	0.291797	0.479144
499	0.292383	0.488939
500	0.292969	0.499587
501	0.293555	0.459826
502	0.294141	0.508124
503	0.294727	0.473153
504	0.295313	0.521822
505	0.295898	0.465703
506	0.296484	0.49841
507	0.29707	0.468092
508	0.297656	0.501086
509	0.298242	0.45868
510	0.298828	0.489217
511	0.299414	0.473352
512	0.3	4.01561e+09
513	0.300586	6.04051e+06
514	0.301172	4.22828e+06
515	0.301758	3.37037e+06
516	0.302344	2.56456e+06
517	0.30293	2.6474e+06
518	0.303516	1.94259e+06
519	0.304102	3.45922e+06
520	0.304688	1.65562e+06
521	0.305273	1.65392e+06
522	0.305859	1.69139e+06
523	0.306445	2.81415e+06
524	0.307031	1.86713e+06
525	0.307617	1.04937e+06
526	0.308203	887361
527	0.308789	1.32042e+06
528	0.309375	2.19144e+06
529	0.309961	859360
530	0.310547	1.85174e+06
531	0.311133	543364
532	0.311719	912979
533	0.312305	725045
534	0.312891	1.05523e+06
535	0.313477	1.14884e+06
536	0.314063	412497
537	0.314648	875217
538	0.315234	155960
539	0.31582	31341.2
540	0.316406	1.58391
541	0.316992	3.34635
542	0.317578	2.27429
543	0.318164	2.65822
544	0.31875	2.06335
545	0.319336	1.52651
546	0.319922	1.79398
547	0.320508	9.4194
548	0.321094	3.46509
549	0.32168	1.53113
550	0.322266	2.65842
551	0.322852	2.60645
552	0.323438	0.79284
553	0.324023	2.06243
554	0.324609	2.42615
555	0.325195	1.95852
556	0.325781	2.4731
557	0.326367	1.1146
558	0.326953	1.3968
559	0.327539	4.84725
560	0.328125	3.17221
561	0.328711	1.03356
562	0.329297	2.19947
563	0.329883	1.55656
564	0.330469	1.6753
565	0.331055	2.64931
566	0.331641	1.3915
567	0.332227	2.27068
568	0.332813	2.25025
569	0.333398	1.45766
570	0.333984	1.1836
571	0.33457	1.62095
572	0.335156	4.61177
573	0.335742	1.98884
574	0.336328	1.89959
575	0.336914	1.83379
576	0.3375	2.76354
577	0.338086	1.6033
578	0.338672	1.81173
579	0.339258	1.10829
580	0.339844	1.89182
581	0.34043	1.16998
582	0.341016	2.24422
583	0.341602	2.06109
584	0.342188	3.65618
585	0.342773	3.25282
586	0.343359	2.33509
587	0.343945	0.884301
588	0.344531	2.2208
589	0.345117	1.4872
590	0.345703	1.47312
591	0.346289	1.90331
592	0.346875	1.81423
593	0.347461	2.55764
594	0.348047	1.27169
595	0.348633	3.40654
596	0.349219	1.68227
597	0.349805	0.565268
598	0.350391	2.41145
599	0.350977	2.18461
600	0.351563	2.11476
601	0.352148	0.931221
602	0.352734	2.44625
603	0.35332	2.75729
604	0.353906	3.80837
605	0.354492	1.32302
606	0.355078	2.68613
607	0.355664	0.888773
608	0.35625	1.79652
609	0.356836	1.21504
610	0.357422	0.990247
611	0.358008	2.91041
612	0.358594	4.36998
613	0.35918	1.29742
614	0.359766	1.44453
615	0.360352	1.56554
616	0.360938	1.30133
617	0.361523	4.10987
618	0.362109	0.819067
619	0.362695	2.45188
620	0.363281	2.31353
621	0.363867	4.49213
622	0.364453	1.12592
623	0.365039	2.19537
624	0.365625	2.19729
625	0.366211	2.66454
626	0.366797	3.66084
627	0.367383	4.29186
628	0.367969	1.65883
629	0.368555	3.6217
630	0.369141	1.03525
631	0.369727	4.88746
632	0.370313	2.55807
633	0.370898	2.03654
634	0.371484	1.97885
635	0.37207	3.02926
636	0.372656	0.792569
637	0.373242	3.79013
638	0.373828	2.95705
639	0.374414	2.21952
640	0.375	26.937
641	0.375586	9.43965
642	0.376172	3.07191
643	0.376758	4.66184
644	0.377344	3.3452
645	0.37793	3.97425
646	0.378516	5.48137
647	0.379102	3.25093
648	0.379688	1.53443
649	0.380273	1.54127
650	0.380859	6.57891
651	0.381445	1.59338
652	0.382031	3.45916
653	0.382617	3.28416
654	0.383203	3.72829
655	0.383789	6.23949
656	0.384375	5.18306
657	0.384961	7.74745
658	0.385547	3.12266
659	0.386133	4.73011
660	0.386719	10.6995
661	0.387305	2.61748
662	0.387891	4.62437
663	0.388477	1.04968
664	0.389063	3.36792
665	0.389648	4.22142
666	0.390234	3.21325
667	0.39082	3.60378
668	0.391406	2.1031
669	0.391992	3.66633
670	0.392578	3.65163
671	0.393164	7.29709
672	0.39375	1.46145
673	0.394336	9.29917
674	0.394922	4.43657
675	0.395508	4.10733
676	0.396094	2.18944
677	0.39668	10.6487
678	0.397266	0.902223
679	0.397852	5.65442
680	0.398438	28.741
681	0.399023	1.28623
682	0.399609	6.63786
683	0.400195	4.43349
684	0.400781	4.94108
685	0.401367	3.47833
686	0.401953	9.70917
687	0.402539	4.82436
688	0.403125	8.72885
689	0.403711	2.26703
690	0.404297	4.62771
691	0.404883	16.4337
692	0.405469	5.13551
693	0.406055	1.43334
694	0.406641	9.97976
695	0.407227	1.73575
696	0.407813	3.31179
697	0.408398	5.63223
698	0.408984	4.32504
699	0.40957	19.9214
700	0.410156	1.22265
701	0.410742	10.6206
702	0.411328	28.6331
703	0.411914	22.4382
704	0.4125	8.91562
705	0.413086	13.4532
706	0.413672	7.08141
707	0.414258	8.47309
708	0.414844	23.9502
709	0.41543	9.82651
710	0.416016	12.3385
711	0.416602	16.7373
712	0.417188	29.1606
713	0.417773	50.2271
714	0.418359	30.1154
715	0.418945	27.8951
716	0.419531	39.5567
717	0.420117	36.0847
718	0.420703	111.417
719	0.421289	56.1116
720	0.421875	29.9421
721	0.422461	143.075
722	0.423047	102.394
723	0.423633	473.119
724	0.424219	518.733
